row ID	row m/z	row retention time	default/dlab/121207_aby_D_DD_MS2.mzXML Peak area	inputParams-00002.mzXML Peak area	inputParams-00001.mzXML Peak area	
1646	689.9098510742188	4.15695	0	1.061775468704684E7	0	
1647	379.248046875	3.7749666666666664	0	9086338.828406224	0	
1648	651.1133880615234	8.031708333333334	0	9979406.077999884	6155150.817281286	
1649	325.16172790527344	5.769566666666666	0	1.3048975371937513E7	0	
1650	463.3061065673828	7.191183333333333	0	1.155102506428118E7	1.4074107299374996E7	
1651	133.0857696533203	1.844525	0	4.2640419613265626E7	3.2883860667124998E7	
1652	578.31787109375	6.321425	0	1.2836608835453093E7	1215539.7962734522	
1653	231.17044067382812	2.2947333333333333	0	4.045296282303123E7	1.811525732792186E7	
1654	409.2565002441406	4.0754	0	1.2042215716625137E7	0	
1655	682.5439453125	8.790183333333333	0	4680140.0836249795	0	
1656	176.10553741455078	10.938208333333334	0	4.477260701534379E7	1.237468053868753E7	
1657	657.119140625	8.027283333333333	0	1.0253952764749888E7	0	
1658	466.2810516357422	3.833666666666667	0	1.0015886283750018E7	0	
1659	658.4313354492188	8.027283333333333	0	8805413.478562403	0	
1660	156.0767364501953	10.810424999999999	0	1.7806649103875086E7	5569071.203812511	
1661	586.3847045898438	4.714666666666667	0	1.0586428620437544E7	0	
1662	156.0767364501953	10.840208333333333	0	1.2855930555937368E7	2.6311256487437464E7	
1663	241.18005752563477	1.0523333333333333	0	3.3487917385531254E7	3.404307294099999E7	
1664	406.2517623901367	6.256358333333334	0	9356137.273999963	3215150.5241250354	
1665	379.28306579589844	6.707783333333333	0	8740285.962374993	0	
1666	125.0904655456543	9.125716666666666	0	3.049995181356267E7	4.462345655090637E7	
1667	645.966796875	8.357583333333332	0	4710643.298906278	0	
1668	125.09597206115723	3.708658333333333	0	9569229.338000024	5456139.721156245	
1669	183.57965850830078	2.7185333333333332	0	9811715.338156296	0	
1670	167.05638122558594	0.8114666666666667	0	1.89872180313125E7	0	
1671	561.3530883789062	4.283458333333334	0	9461839.39756249	4575311.175593767	
1672	176.10548400878906	11.796050000000001	0	6885995.882250035	0	
1673	497.3544616699219	8.597883333333334	0	9847219.489906376	0	
1674	605.1098175048828	9.637525	0	7368148.688687593	4305369.071109314	
1675	131.5335464477539	11.592858333333332	0	2.2390603114624847E7	5.106946252806241E7	
1676	176.10548400878906	11.63945	0	1.1002658596375033E7	0	
1677	135.07898712158203	9.427991666666667	0	1.1985692939875087E7	7926439.389374966	
1678	115.05024719238281	8.99485	0	2.2907004729593825E7	9006668.54724997	
1679	441.3721008300781	7.428766666666666	0	7758106.680875028	0	
1680	614.4068603515625	8.0878	0	8382126.436875127	0	
1681	788.5401611328125	7.388016666666667	0	9539303.78162494	0	
1682	212.14910125732422	1.0819999999999999	0	2.838246223648438E7	2.1474975587156244E7	
1683	367.3362121582031	6.487666666666668	0	1.3147681141218638E7	1749180.6530937536	
1684	433.3301696777344	7.388016666666667	0	1.0710234474250015E7	0	
1685	781.0950927734375	11.17935	0	3.405695827881246E7	0	
1686	645.4064636230469	6.688883333333334	0	7320675.731999974	0	
1687	146.15408325195312	0.5421166666666667	0	2.25538487645625E7	4780345.364453125	
1688	261.1437072753906	0.7923333333333333	0	1.3996705995031253E7	0	
1689	756.5444183349609	7.3923000000000005	0	1.2207998067531219E7	1.5911008060687473E7	
1690	226.1074981689453	0.7725500000000001	0	1.3643191599093752E7	0	
1691	962.6865234375	8.517183333333334	0	7329204.445250177	0	
1692	800.5748596191406	8.4912	0	6729245.030312594	8973836.07546866	
1693	728.5916748046875	9.068800000000001	0	1.0531638775187556E7	0	
1694	171.99260711669922	0.15238333333333334	0	1.1454153564656246E7	2485652.2705624998	
1695	672.5240936279297	7.9906749999999995	0	1.0801894900500093E7	6338192.69537494	
1696	526.6595916748047	4.252575	0	1.012355455021877E7	4137540.922499997	
1697	136.08679962158203	10.128116666666667	0	4.87415364103125E7	2.034754379312505E7	
1698	580.9124908447266	7.939133333333333	0	1.302611021431261E7	6014313.093328124	
1699	176.10548400878906	11.678183333333333	0	4739243.001999909	0	
1700	230.24801635742188	5.558783333333333	0	6045072.526734352	0	
1701	365.1788864135742	2.6011249999999997	0	7868988.326374994	7487877.424812471	
1702	435.1410827636719	5.789	0	1.6025737350843823E7	0	
1703	176.10553741455078	0.570775	0	2.7367150862546876E7	6355818.703414063	
1704	234.0934066772461	3.0697	0	1.0819790838843737E7	8516039.556250023	
1705	471.25823974609375	5.8097	0	1.1646301920531306E7	0	
1706	133.10541534423828	0.5421166666666667	0	1.2568929289125005E7	5234742.487328126	
1707	218.21127319335938	3.974083333333333	0	1.5141165612843713E7	0	
1708	344.2105407714844	5.5389	0	8456547.519039055	0	
1709	783.0869598388672	9.3286	0	2.1986801468062557E7	7361857.572890678	
1710	629.0889587402344	8.0681	0	8435500.20212489	0	
1711	138.10260772705078	9.53305	0	1.5020343987937689E7	0	
1712	774.0714721679688	9.472333333333333	0	1.388457147899994E7	0	
1713	384.2963562011719	4.3040416666666665	0	1.2990330045289036E7	8584781.380437521	
1714	610.0458984375	6.72395	0	4679575.124125007	0	
1715	438.27520751953125	3.7554000000000003	0	6620928.418749992	0	
1716	101.03505325317383	8.883583333333334	0	1.6758623950656278E7	8514145.486343874	
1717	421.92376708984375	4.035283333333333	0	7884933.389531341	0	
1718	293.2471923828125	7.225533333333333	0	4336886.507281328	0	
1719	401.25555419921875	5.671433333333334	0	4620358.82950001	0	
1720	113.10751342773438	11.592858333333332	0	2.4614132754187416E7	8091675.878625063	
1721	357.2350311279297	3.635091666666667	0	4252464.002968775	2.443817497809992E8	
1722	156.0767364501953	9.369225	0	1.650954037785947E7	1.1154946785562528E7	
1723	316.9128112792969	0.4772666666666667	0	4402343.886718755	0	
1724	136.08679962158203	11.113058333333335	0	6.575136688087497E7	2.6415021529562417E7	
1725	502.6516571044922	4.201225	0	1.1048818900999993E7	5649477.011312477	
1726	281.1539611816406	4.36295	0	1.1880737002156217E7	0	
1727	447.94049072265625	4.136383333333333	0	9976910.602937432	0	
1728	156.0767364501953	11.545591666666667	0	4.623156043400002E7	3.6964035409562595E7	
1729	136.08679962158203	10.76275	0	2.0397272001312725E7	4.347181673593758E7	
1730	444.28443908691406	4.096066666666667	0	9346662.61068747	0	
1731	523.6679992675781	4.239283333333334	0	4535421.430640656	0	
1732	899.5865173339844	6.72395	0	3917012.4643750424	0	
1733	521.8484497070312	8.577599999999999	0	4582037.376468752	0	
1734	113.96405792236328	1.9024166666666666	0	4.644479801693749E7	0	
1735	569.9229736328125	7.945283333333333	0	1.3136903016765725E7	0	
1736	139.98199462890625	2.5210999999999997	0	5585118.65000001	0	
1737	471.292236328125	7.149266666666667	0	8795310.896999907	0	
1738	298.1278533935547	0.9935666666666666	0	1.3455020332515609E7	1.6078508116593748E7	
1739	492.3271026611328	8.1256	0	9803999.103437578	0	
1740	146.08119201660156	0.7725500000000001	0	1.3631811021968754E7	0	
1741	567.2976684570312	3.66335	0	3999699.5429062583	0	
1742	179.09231567382812	8.829083333333333	0	4394539.947062348	0	
1743	337.27230072021484	7.321	0	6996220.62937498	8857130.669562487	
1744	258.89869689941406	0.5350083333333333	0	5856017.698249996	1967811.4658125006	
1745	415.3189697265625	7.225533333333333	0	8827549.3447188	0	
1746	355.1595001220703	2.796825	0	7658256.581625012	1.4615256528999984E7	
1747	257.1784210205078	1.844525	0	3.3168480922203135E7	3.425702440467186E7	
1748	167.09222412109375	8.80855	0	1.302482379081247E7	0	
1749	203.13921356201172	1.0918833333333333	0	3.812143178750001E7	2.488508808167187E7	
1750	142.94798278808594	0.4772666666666667	0	1.0252933844171878E7	0	
1751	566.0820922851562	9.1713	0	7144262.489624966	0	
1752	335.2223815917969	3.615291666666667	0	5089372.416468726	1.0654916182906248E7	
1753	689.4462585449219	7.846291666666667	0	7308308.017499991	1016270.753203113	
1754	165.0541229248047	2.24235	0	2.270082016179689E7	0	
1755	190.05003356933594	2.3435333333333332	0	2.614254740799999E7	0	
1756	557.351318359375	4.962633333333333	0	9998394.601421805	0	
1757	207.99771118164062	0.5046666666666666	0	1.2519431517093742E7	1.0168647248874998E7	
1758	800.5748596191406	7.381958333333333	0	9689473.925031263	1.2236836203000009E7	
1759	319.26344299316406	7.841833333333333	0	1.1096908510124976E7	0	
1760	176.10553741455078	11.545591666666667	0	6292028.104124973	1.242443297159376E7	
1761	503.37413024902344	8.874175000000001	0	9992313.250656389	1.3500392219125167E7	
1762	544.8646240234375	8.0479	0	9014293.300093621	0	
1763	1224.7504272460938	4.035283333333333	0	9831172.337750115	0	
1764	246.24205780029297	4.759216666666667	0	1.1162529751062475E7	4648371.000624976	
1765	434.2385559082031	5.003983333333333	0	1.1785649610625029E7	0	
1766	541.0246887207031	6.707783333333333	0	5163815.381765615	0	
1767	295.2268829345703	6.644025	0	4089468.6597500094	1525650.351601556	
1768	361.2748718261719	7.862433333333333	0	1.021653060153124E7	0	
1769	522.8733520507812	7.509616666666667	0	6964560.382875002	0	
1770	634.3755493164062	7.3031999999999995	0	7077301.35418742	1654711.5294453138	
1771	701.1494445800781	7.969991666666667	0	1.1295150327328198E7	6654765.690781205	
1772	457.32940673828125	6.6117333333333335	0	7120428.462906234	0	
1773	113.07101440429688	11.198533333333334	0	3.1100867183343686E7	1.0149006569437606E7	
1774	316.19738006591797	2.2846583333333332	0	3.1103634417390626E7	4.8586186689492136E7	
1775	138.10264205932617	9.4984	0	4.1683312935937315E7	3.882351166209391E7	
1776	452.7806701660156	3.7749666666666664	0	7111394.3459999785	0	
1777	133.03261947631836	0.6844166666666667	0	1.1093362747906249E7	2357120.3648281265	
1778	374.7731018066406	6.5591333333333335	0	8380131.613578202	3144131.6849296656	
1779	669.3091888427734	6.426058333333334	0	9907360.019374967	8120635.135437517	
1780	135.00303649902344	0.6074	0	1.6047579985125005E7	0	
1781	154.99019622802734	8.400375	0	1.3608872587187482E7	1.7229066482468758E7	
1782	505.89019775390625	8.989916666666666	0	3946389.6002811417	0	
1783	568.935302734375	9.191666666666666	0	9518665.231671775	0	
1784	833.6438598632812	8.517183333333334	0	4590446.970875107	0	
1785	177.11234664916992	2.5124666666666666	0	6685905.200000002	7168981.033000033	
1786	156.07669067382812	9.53305	0	6391355.472562572	0	
1787	737.5361328125	9.130583333333334	0	1.1263808319937494E7	0	
1788	114.09173202514648	2.5521166666666666	0	2.829537207000001E7	3.0617218130875014E7	
1789	156.07669067382812	9.653483333333332	0	7775217.879703105	0	
1790	712.5215454101562	7.422958333333334	0	1.9878904651906252E7	2.044430323853122E7	
1791	257.1784210205078	1.5537333333333334	0	1.9049066688828126E7	700523.0198906283	
1792	169.09691619873047	0.9155583333333334	0	1.3812018776218748E7	1730770.9397343784	
1793	715.8258972167969	7.945283333333333	0	7878929.0183281265	0	
1794	822.50537109375	4.59105	0	7151528.577437533	0	
1795	773.0714721679688	9.332966666666666	0	1.0116628038093764E7	0	
1796	289.1535339355469	4.48735	0	8570746.919499947	0	
1797	129.06584930419922	11.238866666666667	0	2.9717099667625107E7	2.305092477209369E7	
1798	138.10264205932617	9.005066666666666	0	1.2004585042687546E7	1.0034787954999965E7	
1799	176.12769317626953	0.5615666666666667	0	1.1620486446570313E7	6772416.946246094	
1800	203.0321044921875	0.5333833333333333	0	9458406.034812497	1.2728544150125E7	
1801	469.81561279296875	6.23835	0	8923804.688624991	0	
1802	257.1782531738281	3.8729500000000003	0	8367540.213062503	0	
1803	549.4170837402344	7.755691666666667	0	1.1734882182812529E7	8257147.366312528	
1804	228.61302185058594	4.69415	0	4.600208216282815E7	0	
1805	156.0767364501953	9.4984	0	1.0577542974999804E7	2.4231240314437617E7	
1806	176.10548400878906	11.315133333333334	0	6229764.790187515	0	
1807	673.3440093994141	6.56945	0	8211374.58957821	6059888.449749978	
1808	419.2769775390625	7.20635	0	7653057.51718756	0	
1809	277.25181579589844	7.949475	0	1.5774388891125072E7	1490922.693906262	
1810	401.26312255859375	7.862433333333333	0	8439093.784203125	0	
1811	160.0969009399414	0.6432500000000001	0	9723068.763375	1110496.6157187498	
1812	313.1637420654297	5.549675000000001	0	6904618.825578113	1.2901777435124954E7	
1813	403.24562072753906	4.900383333333334	0	8353480.073093768	0	
1814	263.23728942871094	8.001033333333332	0	1.2923176529062508E7	2.5023036483074166E7	
1815	576.3768310546875	7.48975	0	2.2571892877375018E7	0	
1816	471.7972412109375	11.716533333333333	0	2.9969563215562463E7	0	
1817	221.05819702148438	1.3224416666666667	0	2.2770113122687496E7	2.55300538295E7	
1818	534.0501708984375	8.829083333333333	0	4152084.1209373577	0	
1819	773.5408020019531	8.994883333333334	0	5680277.681187432	4574435.674375014	
1820	279.14442443847656	2.424775	0	1.8157197066523448E7	1.6417032478226535E7	
1821	354.24945068359375	4.73865	0	8321563.720929714	8399570.464757789	
1822	789.6116943359375	8.537816666666666	0	6510541.355374946	0	
1823	257.1021728515625	2.5792833333333336	0	5912500.2323749885	0	
1824	542.3551177978516	4.676775	0	1.0350569617320275E7	1.6749129119625064E7	
1825	311.2947082519531	8.790183333333333	0	6306676.189375026	0	
1826	136.08676147460938	11.448383333333334	0	5.181252542147639E7	0	
1827	394.31752014160156	7.230216666666666	0	5707339.180062538	3890820.9389062272	
1828	113.96405792236328	2.5210999999999997	0	7278073.338906251	0	
1829	650.7742919921875	8.027283333333333	0	6035929.279312495	0	
1830	732.5439758300781	7.28515	0	9029744.153906215	0	
1831	140.08182525634766	8.658741666666668	0	4587663.802546829	1.2136046995874831E7	
1832	114.01663970947266	11.957650000000001	0	4845597.070492241	5086946.905062447	
1833	524.9890747070312	4.239283333333334	0	6727968.054484359	0	
1834	447.3471221923828	3.756308333333333	0	6202405.27456249	2102568.6257968796	
1835	527.3993988037109	9.298008333333334	0	9300203.166046806	2241457.3992499425	
1836	405.26513671875	5.0273916666666665	0	1.1234525907718739E7	4687421.616695314	
1837	146.98046875	11.9693	0	9403747.982578209	0	
1838	289.92706298828125	0.14378333333333335	0	3342880.7635312513	0	
1839	155.0817413330078	0.6828833333333333	0	1.0282673157000003E7	5184381.425390624	
1840	475.296630859375	7.876991666666666	0	1.549666127148436E7	1.5723156374031259E7	
1841	176.10548400878906	9.792183333333332	0	1.7186545586593706E7	0	
1842	394.24688720703125	4.016958333333333	0	8735003.451593764	5126497.347640606	
1843	291.185302734375	4.756	0	1.0432129335546888E7	0	
1844	611.3451690673828	4.078125	0	8173527.1569219455	5.197517795653153E7	
1845	107.06059265136719	11.190408333333332	0	7917819.016312619	3.951759363890625E7	
1846	527.3992309570312	9.373166666666666	0	7772701.997687582	0	
1847	415.319091796875	5.990025000000001	0	4294064.176437535	1332864.8573906329	
1848	156.0767364501953	9.005066666666666	0	2.125535100781259E7	9063536.854624962	
1849	348.23743438720703	6.52865	0	1.4237450753375024E7	9522409.89403906	
1850	490.30194091796875	6.0735166666666665	0	2.0944210853398472E7	0	
1851	165.07730102539062	11.034241666666667	0	8475994.022218639	3580005.8009374905	
1852	460.29376220703125	3.7937833333333333	0	3785738.868093755	0	
1853	176.10548400878906	9.987933333333332	0	1.4654571078906173E7	0	
1854	136.08679962158203	10.382816666666667	0	4.463740507506245E7	1.3329002501624972E7	
1855	415.23072814941406	6.052933333333333	0	1.0813393553062562E7	0	
1856	889.6251831054688	9.2578	0	7500837.865843742	3732089.4251563353	
1857	551.8927917480469	7.7620000000000005	0	1.044481204143755E7	0	
1858	461.3013610839844	6.25865	0	8560590.820749987	0	
1859	490.3385314941406	7.48975	0	1.6395491175437473E7	0	
1860	136.08676147460938	9.212316666666668	0	1.043337240556242E7	0	
1861	454.7567138671875	3.7937833333333333	0	4950910.2954062335	0	
1862	940.7304992675781	10.242183333333333	0	6434139.473000076	0	
1863	654.4352569580078	8.011008333333333	0	1.0797223110406242E7	2304220.6827343293	
1864	113.10751342773438	9.338858333333333	0	3500053.337296971	9451312.048750045	
1865	365.217529296875	4.15695	0	6086798.32693761	0	
1866	168.0650405883789	0.6729916666666667	0	7061265.537437501	1.8393603468968753E7	
1867	126.10255813598633	8.611241666666668	0	6508211.763421817	8004290.269874879	
1868	165.11351776123047	11.373566666666667	0	1.6130165511312606E7	9740595.890265547	
1869	860.6289672851562	8.4361	0	8160021.466562308	0	
1870	148.9766845703125	0.1775	0	1.9561167540687498E7	1.3165014236625003E7	
1871	581.7029113769531	4.32155	0	7223472.368999953	0	
1872	432.29683685302734	6.477275	0	1.880218152378124E7	5583213.004906224	
1873	229.11803436279297	0.7793916666666667	0	1.2034208203437505E7	1.5092157803562488E7	
1874	198.0847625732422	0.5694666666666667	0	1.5849903423125003E7	0	
1875	113.10751342773438	10.060133333333333	0	9046238.620937517	9997810.353125008	
1876	129.06584930419922	11.811616666666666	0	1.6560440082031157E7	1.2277287787062446E7	
1877	343.2944793701172	5.250866666666667	0	7638111.389562508	0	
1878	645.453857421875	8.517183333333334	0	8267655.776093917	0	
1879	165.11351776123047	9.854941666666665	0	5651623.828000054	4945913.104000106	
1880	144.98213958740234	8.824666666666666	0	1.3211268941499922E7	5173185.973937454	
1881	784.0646057128906	9.332966666666666	0	7600526.471859387	0	
1882	795.5811767578125	9.472333333333333	0	5300078.963984253	0	
1883	109.02263259887695	0.15238333333333334	0	4743888.19440625	5899055.432187499	
1884	291.0848388671875	1.353041666666667	0	2.814827544209375E7	6.817852525689062E7	
1885	176.10553741455078	9.217633333333332	0	1.6498195763171868E7	3713699.3370468454	
1886	196.15406799316406	0.7894083333333333	0	9575887.149437502	1.0777425093062494E7	
1887	657.4868774414062	5.951233333333334	0	7468187.244874949	0	
1888	311.13336181640625	2.551816666666667	0	7879507.234249988	9845814.036562454	
1889	149.13274383544922	4.810441666666667	0	7261823.442289064	8451780.331093734	
1890	567.3617706298828	4.283458333333334	0	7533359.102156258	7454646.067062493	
1891	500.3241271972656	6.72395	0	3224384.664125033	0	
1892	256.2344207763672	7.553425000000001	0	8920339.83116408	7094855.9166406365	
1893	576.3769683837891	7.260533333333333	0	9579035.208624968	1.6978062983812433E7	
1894	115.96448516845703	11.73535	0	2.7762913012734506E7	0	
1895	536.59375	6.6881916666666665	0	4475133.473156232	3242372.4761562534	
1896	269.1755676269531	3.0489499999999996	0	9972501.19965625	6773548.876187498	
1897	371.1621398925781	6.426950000000001	0	1.5345975028124921E7	0	
1898	290.19651794433594	5.089316666666667	0	9134398.637351586	4078422.7326249853	
1899	440.8140563964844	6.529383333333333	0	7636883.288718744	0	
1900	113.10751342773438	11.363891666666667	0	2.30760411550313E7	3500434.30762502	
1901	159.07666015625	0.6436	0	2.2244379288031258E7	0	
1902	869.1456909179688	9.948716666666666	0	4844720.932124947	0	
1903	420.2232971191406	4.779616666666667	0	8054749.8605312165	6267751.85746875	
1904	926.6854858398438	10.907033333333334	0	3521589.2936250116	0	
1905	575.3804931640625	7.903816666666667	0	6454036.131812491	0	
1906	946.6930847167969	8.90865	0	5139391.632156326	0	
1907	483.36962890625	8.829083333333333	0	3725223.790437372	0	
1908	100.51018142700195	11.734116666666665	0	1.0985075017968856E7	1.6404258354375005E7	
1909	284.2657775878906	8.3375	0	5128139.361374861	0	
1910	176.10548400878906	9.851116666666666	0	6841815.115500098	0	
1911	123.11695289611816	5.767991666666667	0	8977797.955062507	4139690.3026875034	
1912	607.0840454101562	8.0681	0	5560788.546937543	0	
1913	100.51018142700195	11.802708333333333	0	7188155.481718682	5823144.114874935	
1914	549.3985595703125	8.597883333333334	0	3789231.343179802	0	
1915	156.07669067382812	11.678183333333333	0	1.3634059894062452E7	0	
1916	585.15185546875	7.903816666666667	0	6621142.166000004	0	
1917	448.3447723388672	4.259933333333334	0	1.034360773517187E7	0	
1918	514.8303070068359	6.698508333333333	0	5103223.837406242	3961740.6483125417	
1919	113.07101440429688	10.245583333333332	0	3.7448999311843805E7	3.2705583644374944E7	
1920	339.2892150878906	7.562966666666666	0	6153951.028843781	8358593.033453095	
1921	673.4016418457031	4.490808333333334	0	8161408.141062492	1.0662680551062506E7	
1922	662.4885864257812	10.4387	0	8509741.520343827	0	
1923	113.10751342773438	11.016108333333335	0	1.5134558113000024E7	1.6210421960218737E7	
1924	287.2738800048828	7.428766666666666	0	7757703.9210625095	0	
1925	781.0743713378906	9.2725	0	4641473.4291561935	0	
1926	498.7832336425781	3.8752666666666666	0	3567280.235749998	7856754.580718752	
1927	111.03964233398438	0.16115000000000002	0	4282332.473115236	0	
1928	429.2436752319336	0.551875	0	9750953.982886719	2.059076664935937E7	
1929	129.06584930419922	11.006583333333335	0	3.097654042246873E7	2.198848147487504E7	
1930	591.3566284179688	8.145716666666667	0	3658183.0539374882	0	
1931	174.18499755859375	3.99465	0	1.2965336143406235E7	0	
1932	517.3714599609375	7.388016666666667	0	4577702.104906248	0	
1933	572.3621215820312	4.656141666666667	0	8536688.813999977	1.1496905018906338E7	
1934	100.51018142700195	11.584091666666666	0	1.5092048475843674E7	2.747020770628147E7	
1935	477.2893371582031	4.1979500000000005	0	5376975.809359383	0	
1936	284.29539489746094	9.024483333333333	0	7004367.2165313205	7192014.047843781	
1937	585.4051513671875	8.54175	0	9759598.021078173	5523608.992874957	
1938	1033.7400512695312	8.863933333333332	0	6407348.843156232	5203065.388781387	
1939	113.10751342773438	9.854941666666665	0	2.2605155478093706E7	1.0316599547750011E7	
1940	755.0406494140625	9.089166666666667	0	1.5220821705140656E7	0	
1941	543.8588104248047	8.562541666666668	0	4029481.772843674	4118615.0135156815	
1942	129.06584930419922	10.752766666666666	0	1.0696717166999986E7	1.5975454854250021E7	
1943	125.08258056640625	11.325216666666666	0	4034841.6347813415	5448014.011984266	
1944	133.0857696533203	2.502466666666667	0	1.336721941155469E7	1.032995842093752E7	
1945	231.21047592163086	6.497716666666666	0	8364259.633320259	3351670.597554696	
1946	624.4601440429688	9.889383333333335	0	1.6173398332343731E7	0	
1947	176.10548400878906	9.613266666666668	0	1.6579596553499889E7	0	
1948	388.9070281982422	4.0271	0	8937254.350093763	4778075.069265643	
1949	136.08679962158203	9.518616666666667	0	3.028797978806268E7	3.423549161700009E7	
1950	113.10751342773438	10.27485	0	1.233598192337507E7	3152905.5450624884	
1951	349.23504638671875	6.508033333333334	0	8762847.669820258	6308049.982656254	
1952	308.2076416015625	5.558783333333333	0	5650922.872218728	0	
1953	168.12345123291016	0.79905	0	3458073.746718751	5567571.108593748	
1954	435.1410827636719	5.930766666666667	0	8689753.926937487	0	
1955	435.36092376708984	6.629158333333334	0	2.3252582496374987E7	1.7625530313218724E7	
1956	380.3362808227539	7.453916666666666	0	8070621.292187504	5878264.796031231	
1957	165.11351776123047	11.113058333333335	0	2.6670205577343762E7	2.8828347129624944E7	
1958	282.0489501953125	0.5500833333333334	0	1.0502774086093752E7	0	
1959	483.35394287109375	5.003983333333333	0	8595581.858250018	0	
1960	686.007568359375	8.6909	0	3703323.3569999263	0	
1961	566.0822448730469	9.227891666666666	0	5278123.729593743	2264075.7848905544	
1962	158.96160125732422	2.561775	0	1.819061938631247E7	1.9854987684031244E7	
1963	134.1058807373047	0.7538166666666667	0	4038709.300843751	0	
1964	540.4104919433594	8.531666666666666	0	6100725.800250043	1483206.7259999872	
1965	669.11328125	7.9866166666666665	0	8287529.292750064	0	
1966	295.2268829345703	4.707716666666667	0	9326011.671531238	4317954.57960158	
1967	161.08233642578125	11.140808333333334	0	5.660629359073447E7	3.6803078965125E7	
1968	872.5948486328125	7.5672	0	8207366.90987504	0	
1969	113.10751342773438	11.71695	0	3296793.083250009	8592002.37487493	
1970	777.5353393554688	8.476916666666666	0	6419924.987515619	0	
1971	101.07118606567383	11.247699999999998	0	9885616.456812534	2.7704027770343706E7	
1972	360.2020263671875	1.0058166666666666	0	1.641479753549999E7	0	
1973	685.5147399902344	9.453016666666667	0	5139117.3070469275	0	
1974	955.6157836914062	7.48975	0	5632594.135406205	0	
1975	311.29479217529297	8.824375	0	3797358.9374061204	1.1157057697656171E7	
1976	113.10751342773438	10.792016666666665	0	1.7359358786031283E7	2.0308052506781217E7	
1977	490.3524475097656	5.250866666666667	0	9256050.21796872	0	
1978	176.97213745117188	0.1775	0	2.159107124134375E7	1.821986557684375E7	
1979	377.14134216308594	2.81665	0	5185629.617656245	1.028232563249999E7	
1980	656.4966735839844	7.959791666666667	0	9766113.519906329	1.0436649656593751E7	
1981	933.6547546386719	8.597883333333334	0	5129391.566312602	0	
1982	363.3091583251953	7.449333333333333	0	5514819.835125033	0	
1983	271.18963623046875	6.529383333333333	0	1.5079856517015615E7	0	
1984	600.3933410644531	6.1765	0	5063999.11399997	0	
1985	113.07101440429688	11.480041666666665	0	3.231143291040625E7	1.353915373306248E7	
1986	464.2486877441406	5.749266666666667	0	3226866.4942500116	0	
1987	501.27020263671875	6.1765	0	8999804.431195285	0	
1988	918.643798828125	8.1256	0	5654196.991843736	0	
1989	129.06584930419922	10.664283333333334	0	1.1554903903375052E7	2.7763621877437647E7	
1990	136.08679962158203	9.247925	0	6891416.0888124965	2.3018549804750074E7	
1991	447.3471221923828	4.006783333333333	0	1.3895426397187464E7	4678138.01892186	
1992	129.06584930419922	9.757200000000001	0	1.6117724988906251E7	3609345.491499895	
1993	561.3972778320312	7.367216666666667	0	6552833.802046903	0	
1994	327.2518997192383	6.508033333333334	0	7261136.405124959	3879201.3392500086	
1995	510.31158447265625	4.1979500000000005	0	3576519.457093722	0	
1996	107.06059265136719	11.421766666666667	0	2.487232357406247E7	8785295.631843735	
1997	335.16705322265625	2.6399	0	7494237.978593739	0	
1998	425.3104019165039	4.6665	0	8562643.174820283	5963773.75823049	
1999	615.4483642578125	8.557983333333334	0	4647432.669656195	0	
2000	529.5830688476562	6.649183333333334	0	3044474.4253281467	0	
2001	636.100830078125	8.0479	0	6252925.875624852	0	
2002	447.2936248779297	4.676775	0	9036694.172437472	5849051.963406273	
2003	113.10751342773438	10.392525	0	3511458.7210938074	9707247.419781232	
2004	107.06059265136719	9.835233333333331	0	3146859.661593719	1.0367166651843688E7	
2005	113.10751342773438	10.519383333333334	0	1.7884378286937512E7	2715696.891750103	
2006	896.70166015625	10.30095	0	7162448.550843692	0	
2007	133.0857696533203	1.0819999999999999	0	9812782.33065626	6476078.834203114	
2008	113.10751342773438	9.616541666666667	0	9536155.838437492	5776680.954624984	
2009	165.99054336547852	11.743341666666666	0	1.2997534372312581E7	7395570.8927499745	
2010	574.1455230712891	7.897683333333333	0	6820917.892624996	5763885.152906216	
2011	161.08233642578125	11.724708333333332	0	1.281606538087504E7	8742893.070593797	
2012	464.2486877441406	5.708733333333333	0	3248753.545187455	0	
2013	701.5283050537109	9.487666666666666	0	7109476.707734368	2586179.713765625	
2014	621.7602691650391	8.082541666666668	0	9358254.431687498	6392556.2614452895	
2015	277.25181579589844	7.504625000000001	0	4600626.170874972	2230407.4986406467	
2016	126.10255813598633	8.688166666666667	0	7606737.925437508	5463271.686218785	
2017	403.22894287109375	4.789925	0	7183000.845531225	6701278.232968752	
2018	605.4590454101562	10.4189	0	2.0749391203906223E7	0	
2019	774.1939697265625	7.883116666666667	0	6414408.408906267	0	
2020	473.3418273925781	7.402658333333333	0	6790431.840874959	4471378.473062514	
2021	643.8077850341797	10.225966666666668	0	1.640961794084374E7	1649787.0942187663	
2022	185.9890365600586	11.965858333333333	0	3543428.7379219504	6158100.579828149	
2023	136.08679962158203	9.005066666666666	0	1.277795225325007E7	1.2154418601281151E7	
2024	404.26483154296875	6.1331500000000005	0	1.1927453286937492E7	9925245.793937521	
2025	479.6410827636719	4.15695	0	5015234.31160946	0	
2026	698.46142578125	7.945283333333333	0	6991229.377781297	0	
2027	731.8126678466797	7.949475	0	5118886.398062486	3034657.556031285	
2028	305.271240234375	8.0681	0	4651042.829312423	0	
2029	541.3951416015625	5.336225	0	6959851.039437552	3687469.0637812587	
